,Filename,xmin,ymin,xmax,ymax,label
7257,../../05_Final_Data/Face_Detection_Images/Terry_Semel_0001.jpg,75,75,171,171,1
7258,../../05_Final_Data/Face_Detection_Images/Vladimir_Putin_0041.jpg,57,57,193,193,1
7259,../../05_Final_Data/Face_Detection_Images/Chuck_Amato_0001.jpg,73,70,182,179,1
7260,../../05_Final_Data/Face_Detection_Images/Amr_Moussa_0001.jpg,71,68,188,185,1
7261,../../05_Final_Data/Face_Detection_Images/Thomas_Daily_0001.jpg,76,75,173,172,1
7262,../../05_Final_Data/Face_Detection_Images/Kate_Hudson_0001.jpg,64,66,185,187,1
7263,../../05_Final_Data/Face_Detection_Images/Scott_Peterson_0003.jpg,68,66,182,180,1
7264,../../05_Final_Data/Face_Detection_Images/Fernando_Henrique_Cardoso_0005.jpg,70,69,184,183,1
7265,../../05_Final_Data/Face_Detection_Images/Paul_Murphy_0001.jpg,66,64,188,186,1
7266,../../05_Final_Data/Face_Detection_Images/Julie_Taymor_0001.jpg,70,65,189,184,1
7267,../../05_Final_Data/Face_Detection_Images/JK_Rowling_0005.jpg,71,69,184,182,1
7268,../../05_Final_Data/Face_Detection_Images/Elizabeth_Dole_0001.jpg,34,26,141,133,1
7269,../../05_Final_Data/Face_Detection_Images/Tatiana_Gratcheva_0001.jpg,71,66,181,176,1
7270,../../05_Final_Data/Face_Detection_Images/Thalia_0001.jpg,65,75,181,191,1
7271,../../05_Final_Data/Face_Detection_Images/Darcy_Regier_0001.jpg,72,71,176,175,1
7272,../../05_Final_Data/Face_Detection_Images/Jacques_Chirac_0014.jpg,73,68,183,178,1
7273,../../05_Final_Data/Face_Detection_Images/Ralf_Schumacher_0006.jpg,76,70,173,167,1
7274,../../05_Final_Data/Face_Detection_Images/Nathan_Lane_0001.jpg,66,63,182,179,1
7275,../../05_Final_Data/Face_Detection_Images/Keith_Fotta_0001.jpg,75,71,174,170,1
7276,../../05_Final_Data/Face_Detection_Images/Jason_Sorens_0001.jpg,69,70,179,180,1
7277,../../05_Final_Data/Face_Detection_Images/Roger_Moore_0002.jpg,64,65,182,183,1
7278,../../05_Final_Data/Face_Detection_Images/Carlos_Paternina_0001.jpg,66,66,186,186,1
7279,../../05_Final_Data/Face_Detection_Images/Jennifer_Aniston_0018.jpg,76,67,193,184,1
7280,../../05_Final_Data/Face_Detection_Images/Diego_Colorado_0001.jpg,66,65,187,186,1
7281,../../05_Final_Data/Face_Detection_Images/Michael_Arif_0001.jpg,63,64,186,187,1
7282,../../05_Final_Data/Face_Detection_Images/Simon_Yam_0001.jpg,207,28,243,64,1
7283,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0475.jpg,67,67,181,181,1
7284,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0042.jpg,71,68,179,176,1
7285,../../05_Final_Data/Face_Detection_Images/Claudio_Lopez_0001.jpg,58,57,196,195,1
7286,../../05_Final_Data/Face_Detection_Images/Jean-David_Levitte_0008.jpg,68,66,184,182,1
7287,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0313.jpg,62,61,185,184,1
7288,../../05_Final_Data/Face_Detection_Images/Shaukat_Aziz_0001.jpg,47,87,100,140,1
7289,../../05_Final_Data/Face_Detection_Images/James_Kelly_0002.jpg,64,66,177,179,1
7290,../../05_Final_Data/Face_Detection_Images/Adam_Sandler_0001.jpg,69,68,181,180,1
7291,../../05_Final_Data/Face_Detection_Images/Megawati_Sukarnoputri_0032.jpg,68,70,183,185,1
7292,../../05_Final_Data/Face_Detection_Images/Jennifer_Lopez_0019.jpg,63,69,185,191,1
7293,../../05_Final_Data/Face_Detection_Images/Lleyton_Hewitt_0002.jpg,80,79,175,174,1
7294,../../05_Final_Data/Face_Detection_Images/Michelle_Kwan_0008.jpg,67,69,180,182,1
7295,../../05_Final_Data/Face_Detection_Images/Ariel_Sharon_0007.jpg,78,77,175,174,1
7296,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0069.jpg,74,73,176,175,1
7297,../../05_Final_Data/Face_Detection_Images/Mohamed_ElBaradei_0005.jpg,72,66,187,181,1
7298,../../05_Final_Data/Face_Detection_Images/Michael_Donovan_0001.jpg,64,63,186,185,1
7299,../../05_Final_Data/Face_Detection_Images/Lara_Logan_0001.jpg,72,71,178,177,1
7300,../../05_Final_Data/Face_Detection_Images/Ariel_Sharon_0013.jpg,70,69,179,178,1
7301,../../05_Final_Data/Face_Detection_Images/Miranda_Otto_0001.jpg,69,65,187,183,1
7302,../../05_Final_Data/Face_Detection_Images/Andre_Agassi_0008.jpg,65,67,181,183,1
7303,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0307.jpg,72,66,186,180,1
7304,../../05_Final_Data/Face_Detection_Images/Megawati_Sukarnoputri_0026.jpg,70,67,184,181,1
7305,../../05_Final_Data/Face_Detection_Images/Lleyton_Hewitt_0016.jpg,65,67,182,184,1
7306,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0461.jpg,11,47,171,207,1
7307,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0056.jpg,74,71,177,174,1
7308,../../05_Final_Data/Face_Detection_Images/Kaspar_Villiger_0001.jpg,72,70,179,177,1
7309,../../05_Final_Data/Face_Detection_Images/David_Trimble_0004.jpg,67,68,183,184,1
7310,../../05_Final_Data/Face_Detection_Images/Gray_Davis_0024.jpg,67,67,181,181,1
7311,../../05_Final_Data/Face_Detection_Images/Gro_Harlem_Brundtland_0002.jpg,55,60,183,188,1
7312,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0449.jpg,61,59,187,185,1
7313,../../05_Final_Data/Face_Detection_Images/Scott_Ritter_0002.jpg,63,64,184,185,1
7314,../../05_Final_Data/Face_Detection_Images/Eduardo_Duhalde_0005.jpg,71,66,188,183,1
7315,../../05_Final_Data/Face_Detection_Images/Venus_Williams_0007.jpg,72,70,178,176,1
7316,../../05_Final_Data/Face_Detection_Images/Scott_Rolen_0001.jpg,68,67,180,179,1
7317,../../05_Final_Data/Face_Detection_Images/Eddy_Hartenstein_0001.jpg,72,72,175,175,1
7318,../../05_Final_Data/Face_Detection_Images/Augustin_Calleri_0003.jpg,70,70,180,180,1
7319,../../05_Final_Data/Face_Detection_Images/Sergei_Ivanov_0002.jpg,70,67,180,177,1
7320,../../05_Final_Data/Face_Detection_Images/Howard_Schultz_0002.jpg,73,66,185,178,1
7321,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0055.jpg,66,63,189,186,1
7322,../../05_Final_Data/Face_Detection_Images/Andre_Agassi_0020.jpg,64,61,190,187,1
7323,../../05_Final_Data/Face_Detection_Images/Lee_Hoi-chang_0001.jpg,68,67,178,177,1
7324,../../05_Final_Data/Face_Detection_Images/Shoshana_Johnson_0001.jpg,67,67,179,179,1
7325,../../05_Final_Data/Face_Detection_Images/Hassanal_Bolkiah_0001.jpg,66,67,182,183,1
7326,../../05_Final_Data/Face_Detection_Images/Wendy_Kennedy_0001.jpg,13,4,88,79,1
7327,../../05_Final_Data/Face_Detection_Images/Jon_Kitna_0001.jpg,72,71,183,182,1
7328,../../05_Final_Data/Face_Detection_Images/Aaron_Peirsol_0003.jpg,58,58,194,194,1
7329,../../05_Final_Data/Face_Detection_Images/Juan_Carlos_Ferrero_0023.jpg,64,63,186,185,1
7330,../../05_Final_Data/Face_Detection_Images/Ron_Howard_0002.jpg,54,59,192,197,1
7331,../../05_Final_Data/Face_Detection_Images/Goldie_Hawn_0002.jpg,163,81,212,130,1
7332,../../05_Final_Data/Face_Detection_Images/Andre_Agassi_0034.jpg,75,74,180,179,1
7333,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0041.jpg,64,61,189,186,1
7334,../../05_Final_Data/Face_Detection_Images/Michael_Powell_0005.jpg,65,65,186,186,1
7335,../../05_Final_Data/Face_Detection_Images/Tassos_Papadopoulos_0002.jpg,68,69,181,182,1
7336,../../05_Final_Data/Face_Detection_Images/Eduardo_Duhalde_0011.jpg,69,69,182,182,1
7337,../../05_Final_Data/Face_Detection_Images/Gray_Davis_0018.jpg,39,3,178,142,1
7338,../../05_Final_Data/Face_Detection_Images/Venus_Williams_0013.jpg,61,64,180,183,1
7339,../../05_Final_Data/Face_Detection_Images/Rupert_Grint_0002.jpg,182,29,241,88,1
7340,../../05_Final_Data/Face_Detection_Images/Laura_Linney_0001.jpg,68,66,186,184,1
7341,../../05_Final_Data/Face_Detection_Images/Zhu_Rongji_0006.jpg,202,111,232,141,1
7342,../../05_Final_Data/Face_Detection_Images/Carlo_Ancelotti_0003.jpg,70,69,182,181,1
7343,../../05_Final_Data/Face_Detection_Images/Abdullah_Gul_0012.jpg,61,63,189,191,1
7344,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0081.jpg,69,69,181,181,1
7345,../../05_Final_Data/Face_Detection_Images/Yoriko_Kawaguchi_0013.jpg,65,67,183,185,1
7346,../../05_Final_Data/Face_Detection_Images/Timothy_Rigas_0001.jpg,63,66,181,184,1
7347,../../05_Final_Data/Face_Detection_Images/Rick_Bragg_0001.jpg,69,67,184,182,1
7348,../../05_Final_Data/Face_Detection_Images/Tom_Daschle_0009.jpg,63,64,186,187,1
7349,../../05_Final_Data/Face_Detection_Images/Orlando_Bloom_0002.jpg,72,71,180,179,1
7350,../../05_Final_Data/Face_Detection_Images/Sean_OKeefe_0002.jpg,28,85,74,131,1
7351,../../05_Final_Data/Face_Detection_Images/Geoff_Hoon_0002.jpg,69,67,183,181,1
7352,../../05_Final_Data/Face_Detection_Images/Morris_Dees_0001.jpg,69,68,185,184,1
7353,../../05_Final_Data/Face_Detection_Images/John_Geoghan_0001.jpg,59,61,184,186,1
7354,../../05_Final_Data/Face_Detection_Images/Shavon_Earp_0001.jpg,70,73,175,178,1
7355,../../05_Final_Data/Face_Detection_Images/Suzanne_Mubarak_0001.jpg,69,70,179,180,1
7356,../../05_Final_Data/Face_Detection_Images/Li_Zhaoxing_0007.jpg,8,65,59,116,1
7357,../../05_Final_Data/Face_Detection_Images/Kristin_Scott_Thomas_0001.jpg,64,67,187,190,1
7358,../../05_Final_Data/Face_Detection_Images/Jeffrey_Scott_Postell_0001.jpg,71,66,182,177,1
7359,../../05_Final_Data/Face_Detection_Images/Vicente_Fox_0019.jpg,63,67,179,183,1
7360,../../05_Final_Data/Face_Detection_Images/Brendan_Gaughan_0001.jpg,73,73,181,181,1
7361,../../05_Final_Data/Face_Detection_Images/Abdullah_Gul_0006.jpg,3,127,61,185,1
7362,../../05_Final_Data/Face_Detection_Images/Yoriko_Kawaguchi_0007.jpg,64,70,173,179,1
7363,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0095.jpg,64,61,188,185,1
7364,../../05_Final_Data/Face_Detection_Images/Luis_Gonzalez_0001.jpg,73,82,178,187,1
7365,../../05_Final_Data/Face_Detection_Images/Vicente_Fox_0031.jpg,62,61,189,188,1
7366,../../05_Final_Data/Face_Detection_Images/Torri_Edwards_0002.jpg,71,71,183,183,1
7367,../../05_Final_Data/Face_Detection_Images/Patrick_Clawsen_0001.jpg,59,60,186,187,1
7368,../../05_Final_Data/Face_Detection_Images/Jiang_Zemin_0005.jpg,187,65,249,127,1
7369,../../05_Final_Data/Face_Detection_Images/Toni_Jennings_0001.jpg,70,67,181,178,1
7370,../../05_Final_Data/Face_Detection_Images/Liane_Janda_0001.jpg,68,67,185,184,1
7371,../../05_Final_Data/Face_Detection_Images/Edward_Albee_0001.jpg,70,68,180,178,1
7372,../../05_Final_Data/Face_Detection_Images/Ramon_Cardenas_0001.jpg,75,66,207,198,1
7373,../../05_Final_Data/Face_Detection_Images/Halle_Berry_0008.jpg,68,69,183,184,1
7374,../../05_Final_Data/Face_Detection_Images/Gloria_Macapagal_Arroyo_0023.jpg,70,74,181,185,1
7375,../../05_Final_Data/Face_Detection_Images/Bill_Gates_0014.jpg,68,69,179,180,1
7376,../../05_Final_Data/Face_Detection_Images/Tang_Jiaxuan_0011.jpg,67,74,173,180,1
7377,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0096.jpg,36,109,95,168,1
7378,../../05_Final_Data/Face_Detection_Images/Silvio_Berlusconi_0023.jpg,62,61,189,188,1
7379,../../05_Final_Data/Face_Detection_Images/Ronald_Kessler_0001.jpg,71,67,183,179,1
7380,../../05_Final_Data/Face_Detection_Images/Tang_Jiaxuan_0005.jpg,73,73,180,180,1
7381,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0082.jpg,64,66,183,185,1
7382,../../05_Final_Data/Face_Detection_Images/Tom_Daschle_0021.jpg,39,69,152,182,1
7383,../../05_Final_Data/Face_Detection_Images/Johnson_Panjaitan_0002.jpg,67,69,181,183,1
7384,../../05_Final_Data/Face_Detection_Images/Trevor_McDonald_0001.jpg,72,69,186,183,1
7385,../../05_Final_Data/Face_Detection_Images/Paul_Tagliabue_0001.jpg,69,70,182,183,1
7386,../../05_Final_Data/Face_Detection_Images/Doc_Rivers_0001.jpg,71,67,185,181,1
7387,../../05_Final_Data/Face_Detection_Images/Jiang_Zemin_0011.jpg,57,64,184,191,1
7388,../../05_Final_Data/Face_Detection_Images/Steve_Mariucci_0003.jpg,59,61,188,190,1
7389,../../05_Final_Data/Face_Detection_Images/Gloria_Macapagal_Arroyo_0037.jpg,64,63,188,187,1
7390,../../05_Final_Data/Face_Detection_Images/Win_Aung_0003.jpg,80,191,134,245,1
7391,../../05_Final_Data/Face_Detection_Images/Bak_Chang-Ryun_0001.jpg,66,62,185,181,1
7392,../../05_Final_Data/Face_Detection_Images/Colleen_Jones_0001.jpg,62,66,185,189,1
7393,../../05_Final_Data/Face_Detection_Images/Mike_Martz_0006.jpg,61,61,187,187,1
7394,../../05_Final_Data/Face_Detection_Images/Naji_Sabri_0002.jpg,0,19,66,85,1
7395,../../05_Final_Data/Face_Detection_Images/Jim_Zorn_0001.jpg,66,65,184,183,1
7396,../../05_Final_Data/Face_Detection_Images/Vicente_Fox_0025.jpg,63,63,184,184,1
7397,../../05_Final_Data/Face_Detection_Images/Akbar_Al_Baker_0001.jpg,66,65,185,184,1
7398,../../05_Final_Data/Face_Detection_Images/Rustu_Recber_0001.jpg,68,67,181,180,1
7399,../../05_Final_Data/Face_Detection_Images/Richard_Gere_0009.jpg,72,69,175,172,1
7400,../../05_Final_Data/Face_Detection_Images/Silvio_Berlusconi_0021.jpg,70,70,181,181,1
7401,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0094.jpg,69,66,185,182,1
7402,../../05_Final_Data/Face_Detection_Images/Bill_Gates_0016.jpg,66,66,184,184,1
7403,../../05_Final_Data/Face_Detection_Images/Gloria_Macapagal_Arroyo_0021.jpg,65,68,182,185,1
7404,../../05_Final_Data/Face_Detection_Images/Nicholas_Tse_0002.jpg,68,67,185,184,1
7405,../../05_Final_Data/Face_Detection_Images/Sonia_Lopez_0001.jpg,59,60,189,190,1
7406,../../05_Final_Data/Face_Detection_Images/Stuart_Townsend_0001.jpg,65,65,183,183,1
7407,../../05_Final_Data/Face_Detection_Images/Jiang_Zemin_0007.jpg,66,70,174,178,1
7408,../../05_Final_Data/Face_Detection_Images/Eric_Christian_Olsen_0001.jpg,61,62,185,186,1
7409,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0488.jpg,72,72,180,180,1
7410,../../05_Final_Data/Face_Detection_Images/Vicente_Fox_0027.jpg,67,68,187,188,1
7411,../../05_Final_Data/Face_Detection_Images/Nadia_Petrova_0004.jpg,73,79,176,182,1
7412,../../05_Final_Data/Face_Detection_Images/Win_Aung_0001.jpg,67,71,182,186,1
7413,../../05_Final_Data/Face_Detection_Images/Mike_Martz_0004.jpg,70,67,180,177,1
7414,../../05_Final_Data/Face_Detection_Images/William_Hyde_0001.jpg,69,66,184,181,1
7415,../../05_Final_Data/Face_Detection_Images/Gloria_Macapagal_Arroyo_0035.jpg,70,70,188,188,1
7416,../../05_Final_Data/Face_Detection_Images/Lisa_Ling_0001.jpg,74,75,178,179,1
7417,../../05_Final_Data/Face_Detection_Images/Steve_Mariucci_0001.jpg,62,63,188,189,1
7418,../../05_Final_Data/Face_Detection_Images/Paul_Tagliabue_0003.jpg,64,67,184,187,1
7419,../../05_Final_Data/Face_Detection_Images/Robert_DeFraites_0002.jpg,74,72,176,174,1
7420,../../05_Final_Data/Face_Detection_Images/Jiang_Zemin_0013.jpg,59,62,188,191,1
7421,../../05_Final_Data/Face_Detection_Images/Rick_Reed_0001.jpg,57,58,190,191,1
7422,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0080.jpg,68,66,183,181,1
7423,../../05_Final_Data/Face_Detection_Images/Joseph_Nacchio_0001.jpg,60,64,179,183,1
7424,../../05_Final_Data/Face_Detection_Images/Tom_Daschle_0023.jpg,75,69,178,172,1
7425,../../05_Final_Data/Face_Detection_Images/Bill_Gates_0002.jpg,74,71,189,186,1
7426,../../05_Final_Data/Face_Detection_Images/Tang_Jiaxuan_0007.jpg,61,66,179,184,1
7427,../../05_Final_Data/Face_Detection_Images/Harry_Schmidt_0002.jpg,61,61,186,186,1
7428,../../05_Final_Data/Face_Detection_Images/Takashi_Yamamoto_0001.jpg,39,69,173,203,1
7429,../../05_Final_Data/Face_Detection_Images/John_Warner_0004.jpg,59,56,179,176,1
7430,../../05_Final_Data/Face_Detection_Images/Rahul_Dravid_0001.jpg,71,68,183,180,1
7431,../../05_Final_Data/Face_Detection_Images/Jim_Abbott_0001.jpg,78,77,175,174,1
7432,../../05_Final_Data/Face_Detection_Images/Eddie_Lucio_0001.jpg,78,73,178,173,1
7433,../../05_Final_Data/Face_Detection_Images/Christine_Baumgartner_0005.jpg,67,68,182,183,1
7434,../../05_Final_Data/Face_Detection_Images/Mickey_Loomis_0001.jpg,62,63,188,189,1
7435,../../05_Final_Data/Face_Detection_Images/Mireya_Moscoso_0004.jpg,67,66,187,186,1
7436,../../05_Final_Data/Face_Detection_Images/Yoriko_Kawaguchi_0011.jpg,68,71,180,183,1
7437,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0083.jpg,71,60,201,190,1
7438,../../05_Final_Data/Face_Detection_Images/Prince_Rainier_III_0001.jpg,69,71,178,180,1
7439,../../05_Final_Data/Face_Detection_Images/Abdullah_Gul_0010.jpg,66,67,183,184,1
7440,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0097.jpg,73,69,183,179,1
7441,../../05_Final_Data/Face_Detection_Images/Yoriko_Kawaguchi_0005.jpg,72,76,179,183,1
7442,../../05_Final_Data/Face_Detection_Images/Isabel_Orellana_0001.jpg,72,70,175,173,1
7443,../../05_Final_Data/Face_Detection_Images/Barbara_Becker_0001.jpg,68,69,178,179,1
7444,../../05_Final_Data/Face_Detection_Images/Abdullah_Gul_0004.jpg,69,68,183,182,1
7445,../../05_Final_Data/Face_Detection_Images/Silvio_Berlusconi_0009.jpg,63,63,186,186,1
7446,../../05_Final_Data/Face_Detection_Images/Li_Zhaoxing_0005.jpg,68,70,182,184,1
7447,../../05_Final_Data/Face_Detection_Images/Corinne_Coman_0001.jpg,65,67,185,187,1
7448,../../05_Final_Data/Face_Detection_Images/Bono_0002.jpg,71,71,182,182,1
7449,../../05_Final_Data/Face_Detection_Images/Gloria_Macapagal_Arroyo_0009.jpg,73,71,181,179,1
7450,../../05_Final_Data/Face_Detection_Images/Tim_Allen_0004.jpg,66,68,183,185,1
7451,../../05_Final_Data/Face_Detection_Images/Roy_Chaderton_0001.jpg,80,25,188,133,1
7452,../../05_Final_Data/Face_Detection_Images/Phillip_Seymor_Hoffmann_0001.jpg,59,59,190,190,1
7453,../../05_Final_Data/Face_Detection_Images/Lee_Hoi-chang_0003.jpg,67,66,182,181,1
7454,../../05_Final_Data/Face_Detection_Images/Andre_Agassi_0022.jpg,62,61,187,186,1
7455,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0057.jpg,53,56,192,195,1
7456,../../05_Final_Data/Face_Detection_Images/Paul_Li_Calsi_0001.jpg,60,61,187,188,1
7457,../../05_Final_Data/Face_Detection_Images/Ariel_Sharon_0039.jpg,67,68,185,186,1
7458,../../05_Final_Data/Face_Detection_Images/Thomas_OBrien_0002.jpg,71,65,188,182,1
7459,../../05_Final_Data/Face_Detection_Images/Alina_Kabaeva_0001.jpg,56,62,185,191,1
7460,../../05_Final_Data/Face_Detection_Images/Augustin_Calleri_0001.jpg,70,69,181,180,1
7461,../../05_Final_Data/Face_Detection_Images/Garry_Kasparov_0001.jpg,66,65,186,185,1
7462,../../05_Final_Data/Face_Detection_Images/Jacob_Frenkel_0001.jpg,66,67,182,183,1
7463,../../05_Final_Data/Face_Detection_Images/Eduardo_Duhalde_0007.jpg,64,62,190,188,1
7464,../../05_Final_Data/Face_Detection_Images/Venus_Williams_0005.jpg,68,66,184,182,1
7465,../../05_Final_Data/Face_Detection_Images/Queen_Rania_0005.jpg,66,66,184,184,1
7466,../../05_Final_Data/Face_Detection_Images/Robby_Ginepri_0002.jpg,69,69,182,182,1
7467,../../05_Final_Data/Face_Detection_Images/Carlo_Ancelotti_0001.jpg,73,68,183,178,1
7468,../../05_Final_Data/Face_Detection_Images/Tammy_Helm_0001.jpg,67,64,187,184,1
7469,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0068.jpg,67,67,187,187,1
7470,../../05_Final_Data/Face_Detection_Images/Zhu_Rongji_0004.jpg,70,66,182,178,1
7471,../../05_Final_Data/Face_Detection_Images/Laura_Linney_0003.jpg,64,64,185,185,1
7472,../../05_Final_Data/Face_Detection_Images/Sam_Gerald_0001.jpg,64,165,96,197,1
7473,../../05_Final_Data/Face_Detection_Images/Crispin_Glover_0001.jpg,69,66,183,180,1
7474,../../05_Final_Data/Face_Detection_Images/Eduardo_Duhalde_0013.jpg,70,71,182,183,1
7475,../../05_Final_Data/Face_Detection_Images/Venus_Williams_0011.jpg,72,70,181,179,1
7476,../../05_Final_Data/Face_Detection_Images/Tony_Blair_0043.jpg,64,65,184,185,1
7477,../../05_Final_Data/Face_Detection_Images/Andre_Agassi_0036.jpg,68,67,182,181,1
7478,../../05_Final_Data/Face_Detection_Images/Lleyton_Hewitt_0028.jpg,93,30,205,142,1
7479,../../05_Final_Data/Face_Detection_Images/Xanana_Gusmao_0002.jpg,8,169,42,203,1
7480,../../05_Final_Data/Face_Detection_Images/Juan_Carlos_Ferrero_0021.jpg,62,60,192,190,1
7481,../../05_Final_Data/Face_Detection_Images/Megawati_Sukarnoputri_0018.jpg,69,70,184,185,1
7482,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0339.jpg,75,69,184,178,1
7483,../../05_Final_Data/Face_Detection_Images/Marlene_Weingartner_0002.jpg,65,63,186,184,1
7484,../../05_Final_Data/Face_Detection_Images/Aaron_Peirsol_0001.jpg,60,61,186,187,1
7485,../../05_Final_Data/Face_Detection_Images/Stephen_Ebberharter_0001.jpg,75,73,175,173,1
7486,../../05_Final_Data/Face_Detection_Images/Terry_McAuliffe_0002.jpg,70,67,182,179,1
7487,../../05_Final_Data/Face_Detection_Images/Mohamed_ElBaradei_0007.jpg,68,68,187,187,1
7488,../../05_Final_Data/Face_Detection_Images/Ariel_Sharon_0005.jpg,71,72,178,179,1
7489,../../05_Final_Data/Face_Detection_Images/Steve_Stirling_0001.jpg,62,64,185,187,1
7490,../../05_Final_Data/Face_Detection_Images/Megawati_Sukarnoputri_0030.jpg,66,66,183,183,1
7491,../../05_Final_Data/Face_Detection_Images/Adam_Sandler_0003.jpg,70,70,179,179,1
7492,../../05_Final_Data/Face_Detection_Images/Juan_Carlos_Ferrero_0009.jpg,66,66,185,185,1
7493,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0311.jpg,68,66,183,181,1
7494,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0040.jpg,69,70,176,177,1
7495,../../05_Final_Data/Face_Detection_Images/Paul_Martin_0002.jpg,67,63,185,181,1
7496,../../05_Final_Data/Face_Detection_Images/Hung_Wan-ting_0001.jpg,68,60,191,183,1
7497,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0477.jpg,65,64,184,183,1
7498,../../05_Final_Data/Face_Detection_Images/Svetlana_Belousova_0001.jpg,69,68,179,178,1
7499,../../05_Final_Data/Face_Detection_Images/JC_Chasez_0001.jpg,68,67,183,182,1
7500,../../05_Final_Data/Face_Detection_Images/Gray_Davis_0026.jpg,84,19,208,143,1
7501,../../05_Final_Data/Face_Detection_Images/Clint_Eastwood_0002.jpg,63,65,191,193,1
7502,../../05_Final_Data/Face_Detection_Images/Donald_Rumsfeld_0054.jpg,67,67,181,181,1
7503,../../05_Final_Data/Face_Detection_Images/Kate_Burton_0001.jpg,67,65,182,180,1
7504,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0463.jpg,66,66,184,184,1
7505,../../05_Final_Data/Face_Detection_Images/Lucio_Gutierrez_0002.jpg,66,66,184,184,1
7506,../../05_Final_Data/Face_Detection_Images/Igor_Ivanov_0018.jpg,77,69,188,180,1
7507,../../05_Final_Data/Face_Detection_Images/Lleyton_Hewitt_0014.jpg,67,65,185,183,1
7508,../../05_Final_Data/Face_Detection_Images/Jorge_Arce_0001.jpg,71,70,178,177,1
7509,../../05_Final_Data/Face_Detection_Images/Megawati_Sukarnoputri_0024.jpg,68,70,181,183,1
7510,../../05_Final_Data/Face_Detection_Images/George_W_Bush_0305.jpg,73,65,193,185,1
7511,../../05_Final_Data/Face_Detection_Images/Diana_Renee_Valdivieso_Dubon_0001.jpg,70,71,178,179,1
7512,../../05_Final_Data/Face_Detection_Images/Ariel_Sharon_0011.jpg,73,73,181,181,1
7513,../../05_Final_Data/Face_Detection_Images/Natalie_Maines_0004.jpg,67,65,184,182,1
7514,../../05_Final_Data/Face_Detection_Images/Rick_Dinse_0002.jpg,61,63,184,186,1
7515,../../05_Final_Data/Face_Detection_Images/Matthias_Sammer_0001.jpg,68,68,179,179,1
7516,../../05_Final_Data/Face_Detection_Images/Fernando_Henrique_Cardoso_0007.jpg,67,66,183,182,1
7517,../../05_Final_Data/Face_Detection_Images/Scott_Peterson_0001.jpg,68,68,183,183,1
7518,../../05_Final_Data/Face_Detection_Images/Penelope_Ann_Miller_0001.jpg,70,69,181,180,1
7519,../../05_Final_Data/Face_Detection_Images/Kate_Hudson_0003.jpg,66,67,186,187,1
7520,../../05_Final_Data/Face_Detection_Images/Jacques_Chirac_0002.jpg,67,68,181,182,1
7521,../../05_Final_Data/Face_Detection_Images/Samantha_Ledster_0001.jpg,67,66,185,184,1
7522,../../05_Final_Data/Face_Detection_Images/Vladimir_Putin_0043.jpg,68,66,182,180,1
7523,../../05_Final_Data/Face_Detection_Images/Donald_Evans_0001.jpg,69,72,175,178,1
7524,../../05_Final_Data/Face_Detection_Images/Corliss_Williamson_0001.jpg,61,62,191,192,1
7525,../../05_Final_Data/Face_Detection_Images/Nikolay_Davydenko_0001.jpg,71,75,182,186,1
7526,../../05_Final_Data/Face_Detection_Images/Robbie_Williams_0002.jpg,75,72,179,176,1
7527,../../05_Final_Data/Face_Detection_Images/Connie_Chung_0001.jpg,62,61,185,184,1
7528,../../05_Final_Data/Face_Detection_Images/Ralf_Schumacher_0004.jpg,57,57,189,189,1
7529,../../05_Final_Data/Face_Detection_Images/Jacques_Chirac_0016.jpg,71,65,189,183,1
7530,../../05_Final_Data/Face_Detection_Images/Christy_Turlington_0001.jpg,72,72,180,180,1
7531,../../05_Final_Data/Face_Detection_Images/Nabil_Shaath_0002.jpg,32,40,220,228,1
7532,../../05_Final_Data/Face_Detection_Images/Elizabeth_Dole_0003.jpg,63,66,182,185,1
7533,../../05_Final_Data/Face_Detection_Images/Jean_Charest_0007.jpg,66,65,185,184,1
7534,../../05_Final_Data/Face_Detection_Images/Nathirah_Hussein_0001.jpg,163,24,206,67,1
