Filename,xmin,ymin,xmax,ymax,label
Camilla_Parker_Bowles_0001.jpg,69,69,183,183,1
Michael_Ballack_0002.jpg,63,63,188,188,1
Natalya_Sazanovich_0001.jpg,71,68,179,176,1
Jean_Charest_0005.jpg,66,65,183,182,1
Rita_Grande_0003.jpg,64,66,180,182,1
Jean_Charest_0011.jpg,68,67,184,183,1
Shane_Phillips_0001.jpg,69,68,181,180,1
Hilary_McKay_0001.jpg,62,65,182,185,1
Tommy_Thompson_0004.jpg,65,63,185,183,1
Jacques_Chirac_0028.jpg,67,65,182,180,1
Rose_Linkins_0001.jpg,66,65,183,182,1
Ted_Turner_0001.jpg,60,59,186,185,1
David_McKiernan_0001.jpg,69,70,180,181,1
Terry_Semel_0001.jpg,75,75,171,171,1
Vladimir_Putin_0041.jpg,57,57,193,193,1
Chuck_Amato_0001.jpg,73,70,182,179,1
Amr_Moussa_0001.jpg,71,68,188,185,1
Thomas_Daily_0001.jpg,76,75,173,172,1
Kate_Hudson_0001.jpg,64,66,185,187,1
Scott_Peterson_0003.jpg,68,66,182,180,1
Fernando_Henrique_Cardoso_0005.jpg,70,69,184,183,1
Paul_Murphy_0001.jpg,66,64,188,186,1
Julie_Taymor_0001.jpg,70,65,189,184,1
JK_Rowling_0005.jpg,71,69,184,182,1
Elizabeth_Dole_0001.jpg,34,26,141,133,1
Tatiana_Gratcheva_0001.jpg,71,66,181,176,1
Thalia_0001.jpg,65,75,181,191,1
Darcy_Regier_0001.jpg,72,71,176,175,1
Jacques_Chirac_0014.jpg,73,68,183,178,1
Ralf_Schumacher_0006.jpg,76,70,173,167,1
Nathan_Lane_0001.jpg,66,63,182,179,1
Keith_Fotta_0001.jpg,75,71,174,170,1
Jason_Sorens_0001.jpg,69,70,179,180,1
Roger_Moore_0002.jpg,64,65,182,183,1
Carlos_Paternina_0001.jpg,66,66,186,186,1
Jennifer_Aniston_0018.jpg,76,67,193,184,1
Diego_Colorado_0001.jpg,66,65,187,186,1
Michael_Arif_0001.jpg,63,64,186,187,1
Simon_Yam_0001.jpg,207,28,243,64,1
George_W_Bush_0475.jpg,67,67,181,181,1
Donald_Rumsfeld_0042.jpg,71,68,179,176,1
Claudio_Lopez_0001.jpg,58,57,196,195,1
Jean-David_Levitte_0008.jpg,68,66,184,182,1
George_W_Bush_0313.jpg,62,61,185,184,1
Shaukat_Aziz_0001.jpg,47,87,100,140,1
James_Kelly_0002.jpg,64,66,177,179,1
Adam_Sandler_0001.jpg,69,68,181,180,1
Megawati_Sukarnoputri_0032.jpg,68,70,183,185,1
Jennifer_Lopez_0019.jpg,63,69,185,191,1
Lleyton_Hewitt_0002.jpg,80,79,175,174,1
Michelle_Kwan_0008.jpg,67,69,180,182,1
Ariel_Sharon_0007.jpg,78,77,175,174,1
Tony_Blair_0069.jpg,74,73,176,175,1
Mohamed_ElBaradei_0005.jpg,72,66,187,181,1
Michael_Donovan_0001.jpg,64,63,186,185,1
Lara_Logan_0001.jpg,72,71,178,177,1
Ariel_Sharon_0013.jpg,70,69,179,178,1
Miranda_Otto_0001.jpg,69,65,187,183,1
Andre_Agassi_0008.jpg,65,67,181,183,1
George_W_Bush_0307.jpg,7,38,103,134,1
Megawati_Sukarnoputri_0026.jpg,70,67,184,181,1
Lleyton_Hewitt_0016.jpg,65,67,182,184,1
George_W_Bush_0461.jpg,75,69,180,174,1
Donald_Rumsfeld_0056.jpg,74,71,177,174,1
Kaspar_Villiger_0001.jpg,72,70,179,177,1
David_Trimble_0004.jpg,67,68,183,184,1
Gray_Davis_0024.jpg,67,67,181,181,1
Gro_Harlem_Brundtland_0002.jpg,55,60,183,188,1
George_W_Bush_0449.jpg,61,59,187,185,1
Scott_Ritter_0002.jpg,63,64,184,185,1
Eduardo_Duhalde_0005.jpg,71,66,188,183,1
Venus_Williams_0007.jpg,72,70,178,176,1
Scott_Rolen_0001.jpg,68,67,180,179,1
Eddy_Hartenstein_0001.jpg,72,72,175,175,1
Augustin_Calleri_0003.jpg,70,70,180,180,1
Sergei_Ivanov_0002.jpg,70,67,180,177,1
Howard_Schultz_0002.jpg,73,66,185,178,1
Tony_Blair_0055.jpg,66,63,189,186,1
Andre_Agassi_0020.jpg,64,61,190,187,1
Lee_Hoi-chang_0001.jpg,68,67,178,177,1
Shoshana_Johnson_0001.jpg,67,67,179,179,1
Hassanal_Bolkiah_0001.jpg,66,67,182,183,1
Wendy_Kennedy_0001.jpg,13,4,88,79,1
Jon_Kitna_0001.jpg,72,71,183,182,1
Aaron_Peirsol_0003.jpg,58,58,194,194,1
Juan_Carlos_Ferrero_0023.jpg,64,63,186,185,1
Ron_Howard_0002.jpg,54,59,192,197,1
Goldie_Hawn_0002.jpg,163,81,212,130,1
Andre_Agassi_0034.jpg,75,74,180,179,1
Tony_Blair_0041.jpg,64,61,189,186,1
Michael_Powell_0005.jpg,65,65,186,186,1
Tassos_Papadopoulos_0002.jpg,68,69,181,182,1
Eduardo_Duhalde_0011.jpg,69,69,182,182,1
Gray_Davis_0018.jpg,96,180,159,243,1
Venus_Williams_0013.jpg,61,64,180,183,1
Rupert_Grint_0002.jpg,182,29,241,88,1
Laura_Linney_0001.jpg,68,66,186,184,1
Zhu_Rongji_0006.jpg,202,111,232,141,1
Carlo_Ancelotti_0003.jpg,70,69,182,181,1
Abdullah_Gul_0012.jpg,61,63,189,191,1
Donald_Rumsfeld_0081.jpg,69,69,181,181,1
Yoriko_Kawaguchi_0013.jpg,65,67,183,185,1
Timothy_Rigas_0001.jpg,63,66,181,184,1
Rick_Bragg_0001.jpg,69,67,184,182,1
Tom_Daschle_0009.jpg,63,64,186,187,1
Orlando_Bloom_0002.jpg,72,71,180,179,1
Sean_OKeefe_0002.jpg,60,66,187,193,1
Geoff_Hoon_0002.jpg,69,67,183,181,1
Morris_Dees_0001.jpg,69,68,185,184,1
John_Geoghan_0001.jpg,59,61,184,186,1
Shavon_Earp_0001.jpg,70,73,175,178,1
Suzanne_Mubarak_0001.jpg,69,70,179,180,1
Li_Zhaoxing_0007.jpg,8,65,59,116,1
Kristin_Scott_Thomas_0001.jpg,64,67,187,190,1
Jeffrey_Scott_Postell_0001.jpg,71,66,182,177,1
Vicente_Fox_0019.jpg,63,67,179,183,1
Brendan_Gaughan_0001.jpg,73,73,181,181,1
Abdullah_Gul_0006.jpg,65,66,184,185,1
Yoriko_Kawaguchi_0007.jpg,64,70,173,179,1
Donald_Rumsfeld_0095.jpg,64,61,188,185,1
Luis_Gonzalez_0001.jpg,73,82,178,187,1
Vicente_Fox_0031.jpg,62,61,189,188,1
Torri_Edwards_0002.jpg,71,71,183,183,1
Patrick_Clawsen_0001.jpg,59,60,186,187,1
Jiang_Zemin_0005.jpg,187,65,249,127,1
Toni_Jennings_0001.jpg,70,67,181,178,1
Liane_Janda_0001.jpg,68,67,185,184,1
Edward_Albee_0001.jpg,70,68,180,178,1
Ramon_Cardenas_0001.jpg,75,66,207,198,1
Halle_Berry_0008.jpg,68,69,183,184,1
Gloria_Macapagal_Arroyo_0023.jpg,70,74,181,185,1
Bill_Gates_0014.jpg,68,69,179,180,1
Tang_Jiaxuan_0011.jpg,67,74,173,180,1
Tony_Blair_0096.jpg,36,109,95,168,1
Silvio_Berlusconi_0023.jpg,62,61,189,188,1
Ronald_Kessler_0001.jpg,71,67,183,179,1
Tang_Jiaxuan_0005.jpg,73,73,180,180,1
Tony_Blair_0082.jpg,64,66,183,185,1
Tom_Daschle_0021.jpg,39,69,152,182,1
Johnson_Panjaitan_0002.jpg,67,69,181,183,1
Trevor_McDonald_0001.jpg,72,69,186,183,1
Paul_Tagliabue_0001.jpg,69,70,182,183,1
Doc_Rivers_0001.jpg,98,32,166,100,1
Jiang_Zemin_0011.jpg,57,64,184,191,1
Steve_Mariucci_0003.jpg,59,61,188,190,1
Gloria_Macapagal_Arroyo_0037.jpg,64,63,188,187,1
Win_Aung_0003.jpg,80,191,134,245,1
Bak_Chang-Ryun_0001.jpg,66,62,185,181,1
Colleen_Jones_0001.jpg,62,66,185,189,1
Mike_Martz_0006.jpg,61,61,187,187,1
Naji_Sabri_0002.jpg,0,19,66,85,1
Jim_Zorn_0001.jpg,66,65,184,183,1
Vicente_Fox_0025.jpg,63,63,184,184,1
Akbar_Al_Baker_0001.jpg,66,65,185,184,1
Rustu_Recber_0001.jpg,68,67,181,180,1
Richard_Gere_0009.jpg,72,69,175,172,1
Silvio_Berlusconi_0021.jpg,70,70,181,181,1
Tony_Blair_0094.jpg,69,66,185,182,1
Bill_Gates_0016.jpg,66,66,184,184,1
Gloria_Macapagal_Arroyo_0021.jpg,65,68,182,185,1
Nicholas_Tse_0002.jpg,68,67,185,184,1
Sonia_Lopez_0001.jpg,59,60,189,190,1
Stuart_Townsend_0001.jpg,65,65,183,183,1
Jiang_Zemin_0007.jpg,66,70,174,178,1
Eric_Christian_Olsen_0001.jpg,61,62,185,186,1
George_W_Bush_0488.jpg,72,72,180,180,1
Vicente_Fox_0027.jpg,67,68,187,188,1
Nadia_Petrova_0004.jpg,73,79,176,182,1
Win_Aung_0001.jpg,67,71,182,186,1
Mike_Martz_0004.jpg,70,67,180,177,1
William_Hyde_0001.jpg,69,66,184,181,1
Gloria_Macapagal_Arroyo_0035.jpg,70,70,188,188,1
Lisa_Ling_0001.jpg,74,75,178,179,1
Steve_Mariucci_0001.jpg,62,63,188,189,1
Paul_Tagliabue_0003.jpg,64,67,184,187,1
Robert_DeFraites_0002.jpg,74,72,176,174,1
Jiang_Zemin_0013.jpg,59,62,188,191,1
Rick_Reed_0001.jpg,57,58,190,191,1
Tony_Blair_0080.jpg,68,66,183,181,1
Joseph_Nacchio_0001.jpg,60,64,179,183,1
Tom_Daschle_0023.jpg,75,69,178,172,1
Bill_Gates_0002.jpg,74,71,189,186,1
Tang_Jiaxuan_0007.jpg,61,66,179,184,1
Harry_Schmidt_0002.jpg,61,61,186,186,1
Takashi_Yamamoto_0001.jpg,39,69,173,203,1
John_Warner_0004.jpg,59,56,179,176,1
Rahul_Dravid_0001.jpg,71,68,183,180,1
Jim_Abbott_0001.jpg,78,77,175,174,1
Eddie_Lucio_0001.jpg,78,73,178,173,1
Christine_Baumgartner_0005.jpg,67,68,182,183,1
Mickey_Loomis_0001.jpg,62,63,188,189,1
Mireya_Moscoso_0004.jpg,67,66,187,186,1
Yoriko_Kawaguchi_0011.jpg,68,71,180,183,1
Donald_Rumsfeld_0083.jpg,71,60,201,190,1
Prince_Rainier_III_0001.jpg,69,71,178,180,1
Abdullah_Gul_0010.jpg,66,67,183,184,1
Donald_Rumsfeld_0097.jpg,73,69,183,179,1
Yoriko_Kawaguchi_0005.jpg,72,76,179,183,1
Isabel_Orellana_0001.jpg,72,70,175,173,1
Barbara_Becker_0001.jpg,68,69,178,179,1
Abdullah_Gul_0004.jpg,69,68,183,182,1
Silvio_Berlusconi_0009.jpg,63,63,186,186,1
Li_Zhaoxing_0005.jpg,68,70,182,184,1
Corinne_Coman_0001.jpg,65,67,185,187,1
Bono_0002.jpg,71,71,182,182,1
Gloria_Macapagal_Arroyo_0009.jpg,73,71,181,179,1
Tim_Allen_0004.jpg,66,68,183,185,1
Roy_Chaderton_0001.jpg,80,25,188,133,1
Phillip_Seymor_Hoffmann_0001.jpg,59,59,190,190,1
Lee_Hoi-chang_0003.jpg,67,66,182,181,1
Andre_Agassi_0022.jpg,62,61,187,186,1
Tony_Blair_0057.jpg,53,56,192,195,1
Paul_Li_Calsi_0001.jpg,60,61,187,188,1
Ariel_Sharon_0039.jpg,67,68,185,186,1
Thomas_OBrien_0002.jpg,71,65,188,182,1
Alina_Kabaeva_0001.jpg,56,62,185,191,1
Augustin_Calleri_0001.jpg,70,69,181,180,1
Garry_Kasparov_0001.jpg,66,65,186,185,1
Jacob_Frenkel_0001.jpg,66,67,182,183,1
Eduardo_Duhalde_0007.jpg,64,62,190,188,1
Venus_Williams_0005.jpg,68,66,184,182,1
Queen_Rania_0005.jpg,66,66,184,184,1
Robby_Ginepri_0002.jpg,69,69,182,182,1
Carlo_Ancelotti_0001.jpg,73,68,183,178,1
Tammy_Helm_0001.jpg,67,64,187,184,1
Donald_Rumsfeld_0068.jpg,67,67,187,187,1
Zhu_Rongji_0004.jpg,70,66,182,178,1
Laura_Linney_0003.jpg,64,64,185,185,1
Sam_Gerald_0001.jpg,64,165,96,197,1
Crispin_Glover_0001.jpg,69,66,183,180,1
Eduardo_Duhalde_0013.jpg,70,71,182,183,1
Venus_Williams_0011.jpg,72,70,181,179,1
Tony_Blair_0043.jpg,64,65,184,185,1
Andre_Agassi_0036.jpg,68,67,182,181,1
Lleyton_Hewitt_0028.jpg,93,30,205,142,1
Xanana_Gusmao_0002.jpg,8,169,42,203,1
Juan_Carlos_Ferrero_0021.jpg,62,60,192,190,1
Megawati_Sukarnoputri_0018.jpg,69,70,184,185,1
George_W_Bush_0339.jpg,75,69,184,178,1
Marlene_Weingartner_0002.jpg,65,63,186,184,1
Aaron_Peirsol_0001.jpg,60,61,186,187,1
Stephen_Ebberharter_0001.jpg,75,73,175,173,1
Terry_McAuliffe_0002.jpg,70,67,182,179,1
Mohamed_ElBaradei_0007.jpg,68,68,187,187,1
Ariel_Sharon_0005.jpg,71,72,178,179,1
Steve_Stirling_0001.jpg,62,64,185,187,1
Megawati_Sukarnoputri_0030.jpg,66,66,183,183,1
Adam_Sandler_0003.jpg,70,70,179,179,1
Juan_Carlos_Ferrero_0009.jpg,66,66,185,185,1
George_W_Bush_0311.jpg,68,66,183,181,1
Donald_Rumsfeld_0040.jpg,69,70,176,177,1
Paul_Martin_0002.jpg,67,63,185,181,1
Hung_Wan-ting_0001.jpg,68,60,191,183,1
George_W_Bush_0477.jpg,65,64,184,183,1
Svetlana_Belousova_0001.jpg,69,68,179,178,1
JC_Chasez_0001.jpg,68,67,183,182,1
Gray_Davis_0026.jpg,84,19,208,143,1
Clint_Eastwood_0002.jpg,63,65,191,193,1
Donald_Rumsfeld_0054.jpg,67,67,181,181,1
Kate_Burton_0001.jpg,67,65,182,180,1
George_W_Bush_0463.jpg,66,66,184,184,1
Lucio_Gutierrez_0002.jpg,66,66,184,184,1
Igor_Ivanov_0018.jpg,77,69,188,180,1
Lleyton_Hewitt_0014.jpg,67,65,185,183,1
Jorge_Arce_0001.jpg,71,70,178,177,1
Megawati_Sukarnoputri_0024.jpg,68,70,181,183,1
George_W_Bush_0305.jpg,73,65,193,185,1
Diana_Renee_Valdivieso_Dubon_0001.jpg,70,71,178,179,1
Ariel_Sharon_0011.jpg,73,73,181,181,1
Natalie_Maines_0004.jpg,67,65,184,182,1
Rick_Dinse_0002.jpg,61,63,184,186,1
Matthias_Sammer_0001.jpg,68,68,179,179,1
Fernando_Henrique_Cardoso_0007.jpg,67,66,183,182,1
Scott_Peterson_0001.jpg,68,68,183,183,1
Penelope_Ann_Miller_0001.jpg,70,69,181,180,1
Kate_Hudson_0003.jpg,66,67,186,187,1
Jacques_Chirac_0002.jpg,67,68,181,182,1
Samantha_Ledster_0001.jpg,67,66,185,184,1
Vladimir_Putin_0043.jpg,68,66,182,180,1
Donald_Evans_0001.jpg,69,72,175,178,1
Corliss_Williamson_0001.jpg,61,62,191,192,1
Nikolay_Davydenko_0001.jpg,71,75,182,186,1
Robbie_Williams_0002.jpg,75,72,179,176,1
Connie_Chung_0001.jpg,62,61,185,184,1
Ralf_Schumacher_0004.jpg,57,57,189,189,1
Jacques_Chirac_0016.jpg,71,65,189,183,1
Christy_Turlington_0001.jpg,72,72,180,180,1
Nabil_Shaath_0002.jpg,32,40,220,228,1
Elizabeth_Dole_0003.jpg,63,66,182,185,1
Jean_Charest_0007.jpg,66,65,185,184,1
Nathirah_Hussein_0001.jpg,163,24,206,67,1
Jimmy_Smits_0001.jpg,65,68,183,186,1
Stephen_Covey_0001.jpg,65,61,189,185,1
Rand_Beers_0001.jpg,72,68,179,175,1
Rita_Moreno_0001.jpg,44,112,172,240,1
Jeff_Van_Gundy_0001.jpg,56,58,192,194,1
Monique_Gagnon-Tremblay_0001.jpg,60,59,190,189,1
Hee-Won_Han_0001.jpg,72,75,178,181,1
Mohammad_Khatami_0008.jpg,169,42,236,109,1
Dorothy_Wilson_0001.jpg,64,62,199,197,1
Nia_Vardalos_0005.jpg,67,71,178,182,1
Victoria_Clarke_0003.jpg,73,69,179,175,1
Terrell_Suggs_0002.jpg,64,66,185,187,1
Tommy_Thompson_0006.jpg,72,61,193,182,1
Carlos_Manuel_Pruneda_0002.jpg,69,65,191,187,1
Cheryl_Little_0001.jpg,71,70,180,179,1
Jean_Charest_0013.jpg,63,66,179,182,1
Rita_Grande_0001.jpg,65,66,182,183,1
David_Modell_0001.jpg,69,68,179,178,1
John_Paul_II_0009.jpg,71,67,180,176,1
Mark_Philippoussis_0005.jpg,67,68,182,183,1
Robert_Marshall_0001.jpg,71,69,181,179,1
Bob_Riley_0001.jpg,68,63,198,193,1
Courtney_Love_0002.jpg,68,67,186,185,1
Pervez_Musharraf_0006.jpg,62,65,183,186,1
Brian_Cowen_0001.jpg,72,72,178,178,1
Junichiro_Koizumi_0010.jpg,65,18,193,146,1
Serena_Williams_0047.jpg,69,71,180,182,1
Takeo_Fukui_0001.jpg,79,75,181,177,1
Justine_Pasek_0002.jpg,68,69,184,185,1
Kofi_Annan_0014.jpg,68,67,182,181,1
Junichiro_Koizumi_0004.jpg,64,64,187,187,1
Pervez_Musharraf_0012.jpg,69,67,183,181,1
Stephen_Keener_0001.jpg,74,73,176,175,1
Mark_Philippoussis_0011.jpg,67,66,183,182,1
William_Donaldson_0007.jpg,53,62,183,192,1
Anne_Krueger_0001.jpg,66,71,184,189,1
Javier_Bardem_0001.jpg,72,70,181,179,1
Richard_Myers_0004.jpg,71,66,180,175,1
Yasser_Arafat_0002.jpg,59,62,188,191,1
Rubens_Barrichello_0001.jpg,68,66,183,181,1
Mary_Carey_0003.jpg,72,72,179,179,1
Colin_Powell_0103.jpg,185,142,241,198,1
Dean_Barkley_0001.jpg,68,72,175,179,1
Sarah_Price_0001.jpg,60,64,191,195,1
Vin_Diesel_0002.jpg,65,66,187,188,1
George_W_Bush_0113.jpg,65,67,181,183,1
Lindsay_Davenport_0003.jpg,63,63,187,187,1
Kofi_Annan_0028.jpg,68,71,174,177,1
Billy_Crystal_0001.jpg,67,65,187,185,1
Surakait_Sathirathai_0002.jpg,68,69,178,179,1
Junichiro_Koizumi_0038.jpg,72,72,178,178,1
Annette_Bening_0001.jpg,68,69,182,183,1
Doug_Collins_0002.jpg,61,60,190,189,1
Robbie_Naish_0001.jpg,62,62,186,186,1
Grant_Hackett_0005.jpg,61,66,179,184,1
Jiri_Novak_0008.jpg,66,64,188,186,1
Jason_Sehorn_0001.jpg,66,64,184,182,1
George_W_Bush_0107.jpg,67,64,182,179,1
Lindsay_Davenport_0017.jpg,59,62,189,192,1
Charles_Taylor_0001.jpg,67,73,180,186,1
Sheryl_Crow_0007.jpg,21,78,79,136,1
Noah_Wyle_0003.jpg,70,68,181,179,1
Frank_Taylor_0001.jpg,69,70,176,177,1
Richard_Myers_0010.jpg,71,67,183,179,1
Larry_Lindsey_0002.jpg,22,9,177,164,1
Colin_Powell_0117.jpg,71,69,180,178,1
Doug_Duncan_0001.jpg,64,65,186,187,1
Colin_Powell_0088.jpg,72,70,187,185,1
Tim_Henman_0009.jpg,69,68,181,180,1
William_Macy_0001.jpg,75,68,179,172,1
Vaclav_Havel_0001.jpg,12,9,91,88,1
Rachel_Griffiths_0003.jpg,68,66,185,183,1
Dominick_Dunne_0001.jpg,68,67,179,178,1
Walter_Mondale_0001.jpg,66,63,185,182,1
John_Garamendi_0002.jpg,75,68,186,179,1
George_W_Bush_0098.jpg,66,65,183,182,1
Maxim_Afinogenov_0001.jpg,55,53,198,196,1
Dave_McNealey_0001.jpg,3,70,37,104,1
Dan_Wheldon_0001.jpg,68,68,178,178,1
Deena_Burnett_0001.jpg,58,64,191,197,1
Gene_Orza_0001.jpg,164,96,223,155,1
Fred_Thompson_0003.jpg,57,60,188,191,1
John_Bond_0001.jpg,70,71,180,181,1
Ruben_Wolkowyski_0001.jpg,69,67,179,177,1
Eliza_Dushku_0001.jpg,70,72,181,183,1
Charles_Bell_0001.jpg,65,66,183,184,1
Joan_Claybrook_0001.jpg,65,64,189,188,1
Gunter_Pleuger_0003.jpg,62,60,191,189,1
Bill_Clinton_0006.jpg,80,71,185,176,1
Paul_Burrell_0007.jpg,66,66,182,182,1
Kim_Gandy_0001.jpg,69,66,186,183,1
Theo_Epstein_0002.jpg,56,57,188,189,1
Pete_Aldridge_0001.jpg,73,71,177,175,1
Alexander_Losyukov_0004.jpg,63,63,187,187,1
Joan_Dangerfield_0001.jpg,62,68,182,188,1
Taha_Yassin_Ramadan_0006.jpg,190,159,244,213,1
Taku_Yamasaki_0001.jpg,70,67,185,182,1
Daisy_Fuentes_0003.jpg,67,66,185,184,1
Nathalie_Baye_0002.jpg,70,66,192,188,1
Sean_Patrick_Thomas_0001.jpg,70,68,180,178,1
Ian_Knop_0001.jpg,68,75,172,179,1
Padraig_Harrington_0003.jpg,70,70,181,181,1
Richard_Virenque_0003.jpg,66,71,184,189,1
Dick_Latessa_0001.jpg,68,67,180,179,1
Frank_Van_Ecke_0001.jpg,131,13,182,64,1
Al_Sharpton_0004.jpg,69,73,175,179,1
Tim_Duncan_0002.jpg,70,69,182,181,1
Leonid_Kuchma_0005.jpg,50,31,99,80,1
Laura_Ziskin_0001.jpg,61,65,187,191,1
Taha_Yassin_Ramadan_0012.jpg,71,73,179,181,1
Hugo_Conte_0001.jpg,73,60,191,178,1
Portia_de_Rossi_0001.jpg,69,70,180,181,1
Makiya_Ali_Hassan_0001.jpg,68,68,184,184,1
Frank_Stallone_0001.jpg,70,72,184,186,1
Bill_Graham_0006.jpg,66,63,189,186,1
Perry_Farrell_0001.jpg,66,70,177,181,1
Pedro_Solbes_0002.jpg,69,65,186,182,1
Claire_Danes_0003.jpg,60,65,190,195,1
Kevin_Borseth_0001.jpg,50,58,195,203,1
Leslie_Moonves_0001.jpg,66,65,180,179,1
Brandon_Lloyd_0001.jpg,67,69,180,182,1
Tom_Crean_0003.jpg,61,63,187,189,1
Chris_Hernandez_0001.jpg,69,66,183,180,1
Lucy_Liu_0001.jpg,63,69,181,187,1
Sally_Field_0002.jpg,65,67,184,186,1
Mary_Frances_Seiter_0001.jpg,62,66,181,185,1
Sue_Wicks_0001.jpg,71,70,180,179,1
Elijah_Wood_0001.jpg,64,61,191,188,1
Steve_Alford_0001.jpg,59,65,183,189,1
Barbara_Walters_0004.jpg,69,68,185,184,1
Tom_Cruise_0002.jpg,68,67,182,181,1
John_Cusack_0002.jpg,64,66,177,179,1
Alberto_Fujimori_0001.jpg,71,71,177,177,1
Hillary_Clinton_0009.jpg,36,150,63,177,1
Steven_Feldman_0001.jpg,65,62,186,183,1
Sven_Ottke_0001.jpg,67,67,183,183,1
John_Edwards_0006.jpg,71,68,180,177,1
Todd_Haynes_0004.jpg,68,69,182,183,1
Pat_Cox_0002.jpg,66,64,183,181,1
Diana_Munz_0003.jpg,65,66,183,184,1
Jennifer_Capriati_0008.jpg,56,52,194,190,1
Keith_Bogans_0003.jpg,74,70,185,181,1
Colin_Powell_0077.jpg,66,68,182,184,1
Rafael_Ramirez_0001.jpg,31,16,153,138,1
Pete_Sampras_0011.jpg,70,66,183,179,1
Kalid_Kaid_0001.jpg,147,46,224,123,1
Paul_McCartney_0002.jpg,68,67,183,182,1
Edward_Said_0002.jpg,70,65,184,179,1
Jennifer_Capriati_0020.jpg,68,66,186,184,1
Deb_Santos_0001.jpg,67,64,186,183,1
George_W_Bush_0067.jpg,66,63,182,179,1
Gerhard_Schroeder_0003.jpg,60,62,188,190,1
John_Wright_0001.jpg,68,66,183,181,1
John_Kerry_0016.jpg,68,69,180,181,1
Jamie_Villafane_0002.jpg,70,66,185,181,1
Silvio_Fernandez_0002.jpg,66,67,185,186,1
Monica_Lewinsky_0001.jpg,67,68,187,188,1
Michael_J_Sheehan_0001.jpg,58,59,192,193,1
Sharon_Stone_0002.jpg,18,56,75,113,1
Ibrahim_Rugova_0001.jpg,71,71,184,184,1
Stockard_Channing_0003.jpg,66,70,181,185,1
Paulo_Cesar_Pinheiro_0001.jpg,150,33,222,105,1
George_W_Bush_0073.jpg,67,64,193,190,1
Milt_Palacio_0001.jpg,66,67,183,184,1
Gerhard_Schroeder_0017.jpg,67,62,190,185,1
Gerry_Adams_0002.jpg,67,68,181,182,1
John_Kerry_0002.jpg,67,67,180,180,1
Anwar_Ibrahim_0001.jpg,72,72,179,179,1
Steve_Blankenship_0001.jpg,66,64,186,184,1
Pete_Sampras_0005.jpg,72,66,183,177,1
Alex_Barros_0002.jpg,71,66,180,175,1
Jennifer_Capriati_0034.jpg,72,73,177,178,1
Pupi_Avati_0003.jpg,71,62,200,191,1
Colin_Powell_0063.jpg,72,70,177,175,1
Gloria_Trevi_0004.jpg,72,70,183,181,1
Justin_Leonard_0003.jpg,72,68,180,176,1
George_HW_Bush_0012.jpg,70,69,181,180,1
Abdel_Nasser_Assidi_0002.jpg,66,65,185,184,1
Makhdoom_Amin_Fahim_0003.jpg,64,65,186,187,1
Iban_Mayo_0001.jpg,63,64,183,184,1
Dale_Earnhardt_Jr_0003.jpg,58,61,191,194,1
Hugo_Chavez_0056.jpg,67,66,184,183,1
Mohamed_Benaissa_0001.jpg,64,68,187,191,1
Thomas_Manger_0001.jpg,74,70,181,177,1
Juan_Manuel_Marquez_0001.jpg,68,68,178,178,1
Cassandra_Heise_0001.jpg,48,67,185,204,1
Tom_Gamboa_0001.jpg,71,68,180,177,1
Hugo_Chavez_0042.jpg,68,69,182,183,1
Jonathan_Mostow_0002.jpg,61,61,191,191,1
Ana_Palacio_0008.jpg,73,73,179,179,1
Carlos_Vives_0003.jpg,65,65,187,187,1
Carlos_Menem_0014.jpg,66,65,187,186,1
Paul_Bremer_0020.jpg,76,71,181,176,1
Bob_Dole_0003.jpg,73,66,182,175,1
Richard_Butler_0002.jpg,68,62,200,194,1
Russell_Crowe_0001.jpg,66,65,181,180,1
George_HW_Bush_0006.jpg,65,61,184,180,1
Brad_Garrett_0003.jpg,69,67,178,176,1
Marc_Grossman_0001.jpg,65,68,184,187,1
Saman_Shali_0001.jpg,72,64,192,184,1
Sam_Mendes_0002.jpg,66,65,186,185,1
Paul_Bremer_0008.jpg,65,64,185,184,1
Mohamed_Seineldin_0001.jpg,57,61,183,187,1
Martin_ONeill_0001.jpg,70,64,189,183,1
Solomon_Passy_0001.jpg,64,64,186,186,1
Joe_Dumars_0001.jpg,7,114,65,172,1
Ramiro_Goben_Reducindo_0001.jpg,68,67,183,182,1
John_Ashcroft_0051.jpg,75,71,179,175,1
Leonard_Hamilton_0002.jpg,56,59,190,193,1
Yusaku_Miyazato_0001.jpg,62,63,184,185,1
Desiree_McKenzie_0001.jpg,70,68,182,180,1
Amanda_Beard_0002.jpg,63,64,187,188,1
John_Ashcroft_0045.jpg,71,69,177,175,1
Joey_Buttafuoco_0001.jpg,67,70,179,182,1
Barry_Zito_0001.jpg,71,66,188,183,1
Enos_Slaughter_0001.jpg,69,67,186,184,1
Noer_Moeis_0001.jpg,68,65,188,185,1
Inam-ul-Haq_0002.jpg,69,63,193,187,1
Thomas_Ferguson_0001.jpg,72,66,186,180,1
Tung_Chee-hwa_0003.jpg,62,69,186,193,1
Mike_Holmgren_0002.jpg,70,66,185,181,1
Paradorn_Srichaphan_0010.jpg,70,70,181,181,1
George_W_Bush_0259.jpg,56,60,185,189,1
John_Negroponte_0030.jpg,65,64,186,185,1
Kultida_Woods_0001.jpg,73,65,181,173,1
Lance_Armstrong_0009.jpg,64,62,190,188,1
Arye_Mekel_0001.jpg,65,62,190,187,1
